Date,DocumentWeight,Amount Awarded,Identifier,Topic
2009,0.0,0.0,0,topic5
2010,0.0,0.0,0,topic5
2011,0.0,0.0,0,topic5
2012,0.0,0.0,0,topic5
2013,0.0,0.0,0,topic5
2014,0.0368075404193,300.0,1,topic5
2015,0.0,0.0,0,topic5
2016,0.0439204683992,1000.0,1,topic5
2017,0.0,0.0,0,topic5
2018,0.0,0.0,0,topic5
1998,0.0,0.0,0,topic6
1999,0.0,0.0,0,topic6
2000,0.0309694990652,1500.0,1,topic6
2001,0.0,0.0,0,topic6
2002,0.0,0.0,0,topic6
2003,0.0,0.0,0,topic6
2004,0.0,0.0,0,topic6
2005,0.0519511040418,15000.0,1,topic6
2006,0.033701284449,2500.0,1,topic6
2007,0.0,0.0,0,topic6
2008,0.0,0.0,0,topic6
2009,0.0,0.0,0,topic6
2010,0.0,0.0,0,topic6
2011,0.0,0.0,0,topic6
2012,0.0,0.0,0,topic6
2013,0.0,0.0,0,topic6
2014,0.0,0.0,0,topic6
2015,0.0,0.0,0,topic6
2016,0.0,0.0,0,topic6
2017,0.0,0.0,0,topic6
2018,0.0,0.0,0,topic6
1998,0.0,0.0,0,topic7
1999,0.0500558302965,3000.0,1,topic7
2000,0.0,0.0,0,topic7
2001,0.0,0.0,0,topic7
2002,0.0,0.0,0,topic7
2003,0.0408076636719,5000.0,1,topic7
2004,0.0,0.0,0,topic7
2005,0.0,0.0,0,topic7
2006,0.0,0.0,0,topic7
2007,0.0,0.0,0,topic7
2008,0.0,0.0,0,topic7
2009,0.0,0.0,0,topic7
2010,0.0,0.0,0,topic7
2011,0.0,0.0,0,topic7
2012,0.0,0.0,0,topic7
2013,0.0,0.0,0,topic7
2014,0.0,0.0,0,topic7
2015,0.0,0.0,0,topic7
2016,0.0,0.0,0,topic7
2017,0.0,0.0,0,topic7
2018,0.0,0.0,0,topic7
1998,0.0,0.0,0,topic8
1999,0.170964454079,13000.0,5,topic8
2000,0.0,0.0,0,topic8
2001,0.0283076189548,2500.0,1,topic8
2002,0.0283076189548,30000.0,1,topic8
2003,0.0,0.0,0,topic8
2004,0.0591736206122,6000.0,2,topic8
2005,0.0923089392803,142286.0,3,topic8
2006,0.0283076189548,1500.0,1,topic8
2007,0.0655984370446,22915.0,2,topic8
2008,0.0599867671357,4500.0,2,topic8
2009,0.0283076189548,1000.0,1,topic8
2010,0.0283076189548,1000.0,1,topic8
2011,0.0,0.0,0,topic8
2012,0.0923957328862,7000.0,3,topic8
2013,0.129544586128,6500.0,4,topic8
2014,0.0654949316423,3660.0,2,topic8
2015,0.0328975944986,500.0,1,topic8
2016,0.197011652414,6500.0,6,topic8
2017,0.22872190498,38000.0,7,topic8
2018,0.0,0.0,0,topic8
1998,0.0,0.0,0,topic9
1999,0.0,0.0,0,topic9
2000,0.0426367865261,1240.0,1,topic9
2001,0.0,0.0,0,topic9
2002,0.0,0.0,0,topic9
2003,0.0,0.0,0,topic9
2004,0.0,0.0,0,topic9
2005,0.0,0.0,0,topic9
2006,0.0,0.0,0,topic9
2007,0.0,0.0,0,topic9
2008,0.0,0.0,0,topic9
2009,0.0,0.0,0,topic9
2010,0.0,0.0,0,topic9
2011,0.0,0.0,0,topic9
2012,0.0,0.0,0,topic9
2013,0.0,0.0,0,topic9
2014,0.0,0.0,0,topic9
2015,0.0,0.0,0,topic9
2016,0.0,0.0,0,topic9
2017,0.0342233691392,500.0,1,topic9
2018,0.0,0.0,0,topic9
1998,0.0400878301468,5000.0,1,topic10
1999,0.0278022490303,8500.0,1,topic10
2000,0.0487877965989,31000.0,2,topic10
2001,0.0,0.0,0,topic10
2002,0.0344593774979,500.0,1,topic10
2003,0.0596696295829,10500.0,2,topic10
2004,0.0,0.0,0,topic10
2005,0.0,0.0,0,topic10
2006,0.0,0.0,0,topic10
2007,0.0,0.0,0,topic10
2008,0.028583071705,2000.0,1,topic10
2009,0.0,0.0,0,topic10
2010,0.0,0.0,0,topic10
2011,0.0507940259543,2500.0,2,topic10
2012,0.0,0.0,0,topic10
2013,0.0238962283587,1000.0,1,topic10
2014,0.0301879589859,1000.0,1,topic10
2015,0.0561649015747,1500.0,2,topic10
2016,0.0913783794742,4500.0,3,topic10
2017,0.0485288160681,2500.0,2,topic10
2018,0.0,0.0,0,topic10
1998,0.0390727266309,400.0,1,topic11
1999,0.0,0.0,0,topic11
2000,0.0,0.0,0,topic11
2001,0.0,0.0,0,topic11
2002,0.0,0.0,0,topic11
2003,0.0,0.0,0,topic11
2004,0.0,0.0,0,topic11
2005,0.0,0.0,0,topic11
2006,0.0,0.0,0,topic11
2007,0.0,0.0,0,topic11
2008,0.0,0.0,0,topic11
2009,0.0221927062296,1000.0,1,topic11
2010,0.0,0.0,0,topic11
2011,0.0,0.0,0,topic11
2012,0.0,0.0,0,topic11
2013,0.0,0.0,0,topic11
2014,0.0,0.0,0,topic11
2015,0.0218334050075,700.0,1,topic11
2016,0.0,0.0,0,topic11
2017,0.0,0.0,0,topic11
2018,0.0,0.0,0,topic11
1998,0.0736066714247,10500.0,2,topic12
1999,0.0,0.0,0,topic12
2000,0.0234566207574,2000.0,1,topic12
2001,0.0258722592805,500.0,1,topic12
2002,0.0240697484434,2500.0,1,topic12
2003,0.0309805609421,600.0,1,topic12
2004,0.0,0.0,0,topic12
2005,0.0808862447322,3300.0,3,topic12
2006,0.0720454740063,3336.0,3,topic12
2007,0.115684721461,3500.0,5,topic12
2008,0.0678484084579,3000.0,3,topic12
2009,0.189833372839,7612.0,8,topic12
2010,0.0933325976886,3600.0,4,topic12
2011,0.124358622538,4200.0,5,topic12
2012,0.0453104719608,2000.0,2,topic12
2013,0.111315742658,3700.0,5,topic12
2014,0.304006450617,7400.0,11,topic12
2015,0.0264828456696,500.0,1,topic12
2016,0.0517487294323,2000.0,2,topic12
2017,0.103415057885,3750.0,4,topic12
2018,0.0,0.0,0,topic12
1998,0.119843685775,6500.0,3,topic13
1999,0.253262416758,24000.0,5,topic13
2000,0.0444476135858,1000.0,1,topic13
2001,0.0,0.0,0,topic13
2002,0.0836327680861,40000.0,2,topic13
2003,0.0,0.0,0,topic13
2004,0.0,0.0,0,topic13
2005,0.0,0.0,0,topic13
2006,0.0740842528313,9000.0,2,topic13
2007,0.0,0.0,0,topic13
2008,0.0,0.0,0,topic13
2009,0.0,0.0,0,topic13
2010,0.0469644512355,4350.0,1,topic13
2011,0.0313364380035,2000.0,1,topic13
2012,0.0,0.0,0,topic13
2013,0.0,0.0,0,topic13
2014,0.0,0.0,0,topic13
2015,0.0,0.0,0,topic13
2016,0.041609949377,650.0,1,topic13
2017,0.0,0.0,0,topic13
2018,0.0,0.0,0,topic13
1998,0.0,0.0,0,topic14
1999,0.0,0.0,0,topic14
2000,0.0,0.0,0,topic14
2001,0.0,0.0,0,topic14
2002,0.0,0.0,0,topic14
2003,0.0,0.0,0,topic14
2004,0.0,0.0,0,topic14
2005,0.0,0.0,0,topic14
2006,0.0185107443197,500.0,1,topic14
2007,0.0,0.0,0,topic14
2008,0.0,0.0,0,topic14
2009,0.0,0.0,0,topic14
2010,0.0,0.0,0,topic14
2011,0.0,0.0,0,topic14
2012,0.0,0.0,0,topic14
2013,0.0,0.0,0,topic14
2014,0.0,0.0,0,topic14
2015,0.0,0.0,0,topic14
2016,0.0,0.0,0,topic14
2017,0.0,0.0,0,topic14
2018,0.0,0.0,0,topic14
