Date,DocumentWeight,Amount Awarded,Identifier,Topic
2013,0.0,0.0,0,topic5
2014,0.0,0.0,0,topic5
2015,0.0,0.0,0,topic5
2016,0.0,0.0,0,topic5
2017,0.0,0.0,0,topic5
2018,0.0,0.0,0,topic5
1998,0.0,0.0,0,topic6
1999,0.0,0.0,0,topic6
2000,0.0,0.0,0,topic6
2001,0.0,0.0,0,topic6
2002,0.0,0.0,0,topic6
2003,0.0,0.0,0,topic6
2004,0.0,0.0,0,topic6
2005,0.0,0.0,0,topic6
2006,0.0,0.0,0,topic6
2007,0.0,0.0,0,topic6
2008,0.0,0.0,0,topic6
2009,0.0,0.0,0,topic6
2010,0.0,0.0,0,topic6
2011,0.0,0.0,0,topic6
2012,0.0298486992611,9960.0,1,topic6
2013,0.0,0.0,0,topic6
2014,0.0,0.0,0,topic6
2015,0.0519511040418,10000.0,1,topic6
2016,0.0,0.0,0,topic6
2017,0.0,0.0,0,topic6
2018,0.0,0.0,0,topic6
1998,0.0,0.0,0,topic7
1999,0.0,0.0,0,topic7
2000,0.0,0.0,0,topic7
2001,0.0,0.0,0,topic7
2002,0.0,0.0,0,topic7
2003,0.0,0.0,0,topic7
2004,0.0,0.0,0,topic7
2005,0.0,0.0,0,topic7
2006,0.0,0.0,0,topic7
2007,0.0,0.0,0,topic7
2008,0.0,0.0,0,topic7
2009,0.0,0.0,0,topic7
2010,0.0,0.0,0,topic7
2011,0.0,0.0,0,topic7
2012,0.0,0.0,0,topic7
2013,0.0,0.0,0,topic7
2014,0.0,0.0,0,topic7
2015,0.0,0.0,0,topic7
2016,0.0,0.0,0,topic7
2017,0.0,0.0,0,topic7
2018,0.0,0.0,0,topic7
1998,0.0,0.0,0,topic8
1999,0.0,0.0,0,topic8
2000,0.0,0.0,0,topic8
2001,0.0,0.0,0,topic8
2002,0.0,0.0,0,topic8
2003,0.0,0.0,0,topic8
2004,0.0,0.0,0,topic8
2005,0.0,0.0,0,topic8
2006,0.0,0.0,0,topic8
2007,0.0,0.0,0,topic8
2008,0.0,0.0,0,topic8
2009,0.0,0.0,0,topic8
2010,0.0,0.0,0,topic8
2011,0.0407258108352,406800.0,1,topic8
2012,0.0,0.0,0,topic8
2013,0.0,0.0,0,topic8
2014,0.0,0.0,0,topic8
2015,0.0407258108352,135600.0,1,topic8
2016,0.0,0.0,0,topic8
2017,0.0,0.0,0,topic8
2018,0.0,0.0,0,topic8
1998,0.0,0.0,0,topic9
1999,0.0,0.0,0,topic9
2000,0.0,0.0,0,topic9
2001,0.0,0.0,0,topic9
2002,0.0,0.0,0,topic9
2003,0.0,0.0,0,topic9
2004,0.0,0.0,0,topic9
2005,0.0,0.0,0,topic9
2006,0.11502712751,298878.0,4,topic9
2007,0.12515013684,74705.0,4,topic9
2008,0.0289915380283,57319.0,1,topic9
2009,0.0975336651196,348407.0,3,topic9
2010,0.0873133736685,344634.0,3,topic9
2011,0.0610067747636,59978.0,2,topic9
2012,0.0959115694095,24660599.0,3,topic9
2013,0.238497057581,839455.0,7,topic9
2014,0.164117007987,817226.0,5,topic9
2015,0.174096527854,5060035.0,6,topic9
2016,0.403755435096,4845752.0,13,topic9
2017,0.05786843536,450498.0,2,topic9
2018,0.0,0.0,0,topic9
1998,0.0,0.0,0,topic10
1999,0.0,0.0,0,topic10
2000,0.0,0.0,0,topic10
2001,0.0,0.0,0,topic10
2002,0.0,0.0,0,topic10
2003,0.0,0.0,0,topic10
2004,0.0,0.0,0,topic10
2005,0.0,0.0,0,topic10
2006,0.0,0.0,0,topic10
2007,0.0,0.0,0,topic10
2008,0.0,0.0,0,topic10
2009,0.0,0.0,0,topic10
2010,0.0,0.0,0,topic10
2011,0.0,0.0,0,topic10
2012,0.0,0.0,0,topic10
2013,0.0,0.0,0,topic10
2014,0.0,0.0,0,topic10
2015,0.0,0.0,0,topic10
2016,0.0,0.0,0,topic10
2017,0.0,0.0,0,topic10
2018,0.0,0.0,0,topic10
1998,0.0,0.0,0,topic11
1999,0.0,0.0,0,topic11
2000,0.0,0.0,0,topic11
2001,0.0,0.0,0,topic11
2002,0.0,0.0,0,topic11
2003,0.0,0.0,0,topic11
2004,0.0,0.0,0,topic11
2005,0.0,0.0,0,topic11
2006,0.0,0.0,0,topic11
2007,0.0,0.0,0,topic11
2008,0.0,0.0,0,topic11
2009,0.0,0.0,0,topic11
2010,0.0,0.0,0,topic11
2011,0.0,0.0,0,topic11
2012,0.0,0.0,0,topic11
2013,0.0,0.0,0,topic11
2014,0.0,0.0,0,topic11
2015,0.0,0.0,0,topic11
2016,0.0,0.0,0,topic11
2017,0.0,0.0,0,topic11
2018,0.0,0.0,0,topic11
1998,0.0,0.0,0,topic12
1999,0.0,0.0,0,topic12
2000,0.0,0.0,0,topic12
2001,0.0,0.0,0,topic12
2002,0.0,0.0,0,topic12
2003,0.0,0.0,0,topic12
2004,0.0,0.0,0,topic12
2005,0.0,0.0,0,topic12
2006,0.0,0.0,0,topic12
2007,0.0222503041332,298782.0,1,topic12
2008,0.0457579777844,86785.0,2,topic12
2009,0.0,0.0,0,topic12
2010,0.023079568925,10000.0,1,topic12
2011,0.0,0.0,0,topic12
2012,0.0,0.0,0,topic12
2013,0.0215410095274,74110.0,1,topic12
2014,0.0226307609177,344661.0,1,topic12
2015,0.0954828823796,17840.0,3,topic12
2016,0.0789054777845,48557.0,3,topic12
2017,0.0275369264792,1552401.0,1,topic12
2018,0.0,0.0,0,topic12
1998,0.0,0.0,0,topic13
1999,0.0,0.0,0,topic13
2000,0.0,0.0,0,topic13
2001,0.0,0.0,0,topic13
2002,0.0,0.0,0,topic13
2003,0.0,0.0,0,topic13
2004,0.0,0.0,0,topic13
2005,0.0,0.0,0,topic13
2006,0.0,0.0,0,topic13
2007,0.0,0.0,0,topic13
2008,0.0,0.0,0,topic13
2009,0.0,0.0,0,topic13
2010,0.101005122925,5100790.0,2,topic13
2011,0.0,0.0,0,topic13
2012,0.0997499877448,1151440.0,3,topic13
2013,0.0406783165233,72870.0,1,topic13
2014,0.0,0.0,0,topic13
2015,0.0,0.0,0,topic13
2016,0.0,0.0,0,topic13
2017,0.0,0.0,0,topic13
2018,0.0,0.0,0,topic13
1998,0.0,0.0,0,topic14
1999,0.0,0.0,0,topic14
2000,0.0,0.0,0,topic14
2001,0.0,0.0,0,topic14
2002,0.0,0.0,0,topic14
2003,0.0,0.0,0,topic14
2004,0.0,0.0,0,topic14
2005,0.0,0.0,0,topic14
2006,0.0,0.0,0,topic14
2007,0.0,0.0,0,topic14
2008,0.0226394705969,30000.0,1,topic14
2009,0.0,0.0,0,topic14
2010,0.0,0.0,0,topic14
2011,0.0,0.0,0,topic14
2012,0.0,0.0,0,topic14
2013,0.0183141835113,2400.0,1,topic14
2014,0.0212420386154,5000.0,1,topic14
2015,0.0186707490248,39898.0,1,topic14
2016,0.0,0.0,0,topic14
2017,0.0,0.0,0,topic14
2018,0.0,0.0,0,topic14
