index,DocumentWeight,Amount Awarded,Identifier,Topic
2004-01-01,0.0,0.0,0,topic14
2004-02-01,0.0,0.0,0,topic14
2004-03-01,0.0,0.0,0,topic14
2004-04-01,0.0930557758643,12908.0,4,topic14
2004-05-01,0.218791679697,38078.0,10,topic14
2004-06-01,0.241847287508,40174.0,11,topic14
2004-07-01,0.108306081069,35530.0,5,topic14
2004-08-01,0.10772620264,22415.0,5,topic14
2004-09-01,0.0601477728776,14962.0,3,topic14
2004-10-01,0.0655995094732,10945.0,3,topic14
2004-11-01,0.128670944358,26115.0,6,topic14
2004-12-01,0.0876335257218,18605.0,4,topic14
2005-01-01,0.111277883773,23193.0,5,topic14
2005-02-01,0.189855280953,28755.0,9,topic14
2005-03-01,0.258143841234,59055.0,12,topic14
2005-04-01,0.66676983415,149154.0,31,topic14
2005-05-01,0.380179657948,116497.0,18,topic14
2005-06-01,0.385198847996,85030.0,18,topic14
2005-07-01,0.861170520483,216927.0,40,topic14
2005-08-01,0.35209256928,95179.0,17,topic14
2005-09-01,0.0885127122988,15821.0,4,topic14
2005-10-01,0.0666176185503,10885.0,3,topic14
2005-11-01,0.213383118533,40693.0,10,topic14
2005-12-01,0.133253143579,29094.0,6,topic14
2006-01-01,0.215900408851,48048.0,10,topic14
2006-02-01,0.293171387763,55072.0,13,topic14
2006-03-01,0.410268309504,84144.0,19,topic14
2006-04-01,0.151563150809,30992.0,7,topic14
2006-05-01,0.174713611868,38450.0,8,topic14
2006-06-01,0.0407893808289,14400.0,2,topic14
2006-07-01,0.0896817907274,26190.0,4,topic14
2006-08-01,0.151375305323,54181.0,7,topic14
2006-09-01,0.0854817294113,22075.0,4,topic14
2006-10-01,0.0203822169032,10000.0,1,topic14
2006-11-01,0.0474787754592,10400.0,2,topic14
2006-12-01,0.102925630246,36415.0,5,topic14
2007-01-01,0.066660129645,16368.0,3,topic14
2007-02-01,0.148546049119,50227.0,7,topic14
2007-03-01,0.0932722589934,31725.0,4,topic14
2007-04-01,0.158906033259,56874.0,7,topic14
2007-05-01,0.216589849687,70230.0,10,topic14
2007-06-01,0.202016700943,48127.0,9,topic14
2007-07-01,0.159529263612,45747.0,7,topic14
2007-08-01,0.191083686322,74378.0,9,topic14
2007-09-01,0.0203915060686,9075.0,1,topic14
2007-10-01,0.0414016641469,18800.0,2,topic14
2007-11-01,0.0439429830326,11400.0,2,topic14
2007-12-01,0.0436871971851,19397.0,2,topic14
2008-01-01,0.106021336314,82880.0,5,topic14
2008-02-01,0.114689158961,41380.0,5,topic14
2008-03-01,0.0638189868312,26998.0,3,topic14
2008-04-01,0.0699534255601,29200.0,3,topic14
2008-05-01,0.173728661513,53916.0,8,topic14
2008-06-01,0.132244417171,56362.0,6,topic14
2008-07-01,0.156034243418,54004.0,7,topic14
2008-08-01,0.0204415052551,7605.0,1,topic14
2008-09-01,0.0871923447289,19607.0,4,topic14
2008-10-01,0.0434418263436,16738.0,2,topic14
2008-11-01,0.0620830898182,21369.0,3,topic14
2008-12-01,0.0696421862487,49580.0,3,topic14
2009-01-01,0.0642973868793,28951.0,3,topic14
2009-02-01,0.0669189444218,18923.0,3,topic14
2009-03-01,0.114728559456,37683.0,5,topic14
2009-04-01,0.0208553168737,740.0,1,topic14
2009-05-01,0.0236061645817,4260.0,1,topic14
2009-06-01,0.0,0.0,0,topic14
2009-07-01,0.0626332775216,25000.0,3,topic14
2009-08-01,0.0,0.0,0,topic14
2009-09-01,0.020231247379,10000.0,1,topic14
2009-10-01,0.0,0.0,0,topic14
2009-11-01,0.0,0.0,0,topic14
2009-12-01,0.043735589273,15400.0,2,topic14
2010-01-01,0.0,0.0,0,topic14
2010-02-01,0.0207868192201,9980.0,1,topic14
2010-03-01,0.0,0.0,0,topic14
2010-04-01,0.0224243382298,10000.0,1,topic14
2010-05-01,0.0243466440118,2500.0,1,topic14
2010-06-01,0.0,0.0,0,topic14
2010-07-01,0.0221445078222,6150.0,1,topic14
2010-08-01,0.0,0.0,0,topic14
2010-09-01,0.0,0.0,0,topic14
2010-10-01,0.0,0.0,0,topic14
2010-11-01,0.0,0.0,0,topic14
2010-12-01,0.0,0.0,0,topic14
2011-01-01,0.0,0.0,0,topic14
2011-02-01,0.0,0.0,0,topic14
2011-03-01,0.0,0.0,0,topic14
2011-04-01,0.0,0.0,0,topic14
2011-05-01,0.0,0.0,0,topic14
2011-06-01,0.0,0.0,0,topic14
2011-07-01,0.0204620820879,10000.0,1,topic14
2011-08-01,0.0,0.0,0,topic14
2011-09-01,0.0,0.0,0,topic14
2011-10-01,0.0,0.0,0,topic14
2011-11-01,0.0444810195978,204180.0,2,topic14
2011-12-01,0.0,0.0,0,topic14
2012-01-01,0.0,0.0,0,topic14
2012-02-01,0.0,0.0,0,topic14
2012-03-01,0.0,0.0,0,topic14
2012-04-01,0.0231796561221,8200.0,1,topic14
2012-05-01,0.0,0.0,0,topic14
2012-06-01,0.0,0.0,0,topic14
2012-07-01,0.0,0.0,0,topic14
2012-08-01,0.0,0.0,0,topic14
2012-09-01,0.0,0.0,0,topic14
2012-10-01,0.0,0.0,0,topic14
2012-11-01,0.0199679876438,9425.0,1,topic14
2012-12-01,0.0431838403089,292271.0,2,topic14
2013-01-01,0.043077453835,19508.0,2,topic14
2013-02-01,0.0429153517425,14720.0,2,topic14
2013-03-01,0.0223228602061,10000.0,1,topic14
2013-04-01,0.0198419843206,9500.0,1,topic14
2013-05-01,0.0,0.0,0,topic14
2013-06-01,0.0,0.0,0,topic14
2013-07-01,0.0429693036511,14402.0,2,topic14
2013-08-01,0.0430263327222,19575.0,2,topic14
2013-09-01,0.0,0.0,0,topic14
2013-10-01,0.0,0.0,0,topic14
2013-11-01,0.0216898893953,2100.0,1,topic14
2013-12-01,0.0,0.0,0,topic14
2014-01-01,0.0,0.0,0,topic14
2014-02-01,0.0743385013711,17005.0,3,topic14
2014-03-01,0.0,0.0,0,topic14
2014-04-01,0.0221863326256,3660.0,1,topic14
2014-05-01,0.0200948005105,3912.0,1,topic14
2014-06-01,0.0448423595263,22000.0,2,topic14
2014-07-01,0.0,0.0,0,topic14
2014-08-01,0.0,0.0,0,topic14
2014-09-01,0.0,0.0,0,topic14
2014-10-01,0.0,0.0,0,topic14
2014-11-01,0.0,0.0,0,topic14
2014-12-01,0.0234704412232,9875.0,1,topic14
2015-01-01,0.0,0.0,0,topic14
2015-02-01,0.0,0.0,0,topic14
2015-03-01,0.0,0.0,0,topic14
2015-04-01,0.0209739519284,5500.0,1,topic14
2015-05-01,0.0234542870116,9988.0,1,topic14
2015-06-01,0.019962311038,9000.0,1,topic14
2015-07-01,0.0,0.0,0,topic14
2015-08-01,0.0,0.0,0,topic14
2015-09-01,0.0,0.0,0,topic14
2015-10-01,0.0,0.0,0,topic14
2015-11-01,0.0,0.0,0,topic14
2015-12-01,0.0,0.0,0,topic14
2016-01-01,0.0,0.0,0,topic14
2016-02-01,0.0,0.0,0,topic14
2016-03-01,0.020603034513,8584.0,1,topic14
2016-04-01,0.0,0.0,0,topic14
2016-05-01,0.0,0.0,0,topic14
2016-06-01,0.0234307140327,4600.0,1,topic14
2016-07-01,0.0,0.0,0,topic14
2016-08-01,0.102327177639,34030.0,5,topic14
2016-09-01,0.108630605265,46895.0,5,topic14
2016-10-01,0.0889707881054,21949.0,4,topic14
2016-11-01,0.102367989317,31850.0,5,topic14
2016-12-01,0.0855505811984,17680.0,4,topic14
2017-01-01,0.0,0.0,0,topic14
2017-02-01,0.0421337855721,19575.0,2,topic14
2017-03-01,0.0218327181991,600.0,1,topic14
2017-04-01,0.0,0.0,0,topic14
2017-05-01,0.0,0.0,0,topic14
2017-06-01,0.0,0.0,0,topic14
2017-07-01,0.0,0.0,0,topic14
2017-08-01,0.0,0.0,0,topic14
2017-09-01,0.0,0.0,0,topic14
2017-10-01,0.0,0.0,0,topic14
2017-11-01,0.0,0.0,0,topic14
2017-12-01,0.0,0.0,0,topic14
2018-01-01,0.0,0.0,0,topic14
2018-02-01,0.0,0.0,0,topic14
2018-03-01,0.0211089609434,1000.0,1,topic14
