index,DocumentWeight,Amount Awarded,Identifier,Topic
2002-09-01,0.0,0.0,0,topic2
2002-10-01,0.0,0.0,0,topic2
2002-11-01,0.0,0.0,0,topic2
2002-12-01,0.0,0.0,0,topic2
2003-01-01,0.0,0.0,0,topic2
2003-02-01,0.0,0.0,0,topic2
2003-03-01,0.0,0.0,0,topic2
2003-04-01,0.0,0.0,0,topic2
2003-05-01,0.0,0.0,0,topic2
2003-06-01,0.0,0.0,0,topic2
2003-07-01,0.0,0.0,0,topic2
2003-08-01,0.0,0.0,0,topic2
2003-09-01,0.0,0.0,0,topic2
2003-10-01,0.0,0.0,0,topic2
2003-11-01,0.0,0.0,0,topic2
2003-12-01,0.0,0.0,0,topic2
2004-01-01,0.0,0.0,0,topic2
2004-02-01,0.0,0.0,0,topic2
2004-03-01,0.0,0.0,0,topic2
2004-04-01,0.183191703412,567794.0,6,topic2
2004-05-01,0.059765112631,284329.0,2,topic2
2004-06-01,0.193546613577,827351.0,6,topic2
2004-07-01,0.0941036149238,677208.0,3,topic2
2004-08-01,0.0296715624643,85025.0,1,topic2
2004-09-01,0.185041603604,507213.0,6,topic2
2004-10-01,0.0712101271946,9980.0,2,topic2
2004-11-01,0.124800823123,120654.0,4,topic2
2004-12-01,0.151475432252,515019.0,5,topic2
2005-01-01,0.0293172346455,4160.0,1,topic2
2005-02-01,0.0650510301174,192475.0,2,topic2
2005-03-01,0.0632938079669,5017.0,2,topic2
2005-04-01,0.0,0.0,0,topic2
2005-05-01,0.0605742500208,8550.0,2,topic2
2005-06-01,0.0296893034722,1000.0,1,topic2
2005-07-01,0.0302072122502,500.0,1,topic2
2005-08-01,0.0,0.0,0,topic2
2005-09-01,0.0313951594635,4782.0,1,topic2
2005-10-01,0.0,0.0,0,topic2
2005-11-01,0.093095359108,96870.0,3,topic2
2005-12-01,0.0314403814686,4995.0,1,topic2
2006-01-01,0.0299726138643,4771.0,1,topic2
2006-02-01,0.167123321737,51552.0,5,topic2
2006-03-01,0.314327845048,45191.0,10,topic2
2006-04-01,0.105844343358,14907.0,3,topic2
2006-05-01,0.165936364596,48570.0,5,topic2
2006-06-01,0.0612040679995,8970.0,2,topic2
2006-07-01,0.064143660965,5790.0,2,topic2
2006-08-01,0.125675049744,23514.0,4,topic2
2006-09-01,0.0886614438634,19085.0,3,topic2
2006-10-01,0.0999249500641,18630.0,3,topic2
2006-11-01,0.0707534597565,9535.0,2,topic2
2006-12-01,0.197765548903,30927.0,6,topic2
2007-01-01,0.0312394940359,4992.0,1,topic2
2007-02-01,0.0661637312306,11000.0,2,topic2
2007-03-01,0.0606460758886,13174.0,2,topic2
2007-04-01,0.030297406563,10000.0,1,topic2
2007-05-01,0.123609240299,25996.0,4,topic2
2007-06-01,0.0637134322791,7200.0,2,topic2
2007-07-01,0.0627268955371,7125.0,2,topic2
2007-08-01,0.0911039166969,23504.0,3,topic2
2007-09-01,0.0624826124687,4920.0,2,topic2
2007-10-01,0.0339044385727,2591.0,1,topic2
2007-11-01,0.0664716990375,19205.0,2,topic2
2007-12-01,0.0658638512886,9950.0,2,topic2
2008-01-01,0.13301874338,28100.0,4,topic2
2008-02-01,0.295385084257,60861.0,9,topic2
2008-03-01,0.216440748364,53431.0,7,topic2
2008-04-01,0.0634793463077,9732.0,2,topic2
2008-05-01,0.121199876064,64065.0,3,topic2
2008-06-01,0.0303413841386,3950.0,1,topic2
2008-07-01,0.0689033631088,17152.0,2,topic2
2008-08-01,0.0974928575036,28833.0,3,topic2
2008-09-01,0.0939070426607,29800.0,3,topic2
2008-10-01,0.190088479081,47015.0,6,topic2
2008-11-01,0.151992656911,77353.0,5,topic2
2008-12-01,0.128328793419,37159.0,4,topic2
2009-01-01,0.159912759472,37335.0,5,topic2
2009-02-01,0.131014307976,32846.0,4,topic2
2009-03-01,0.126787507918,37009.0,4,topic2
2009-04-01,0.126729898056,27098.0,4,topic2
2009-05-01,0.0302683535352,9752.0,1,topic2
2009-06-01,0.0,0.0,0,topic2
2009-07-01,0.0636378726584,15641.0,2,topic2
2009-08-01,0.0595261120484,17451.0,2,topic2
2009-09-01,0.0612288681719,20000.0,2,topic2
2009-10-01,0.0,0.0,0,topic2
2009-11-01,0.0302730858217,10000.0,1,topic2
2009-12-01,0.0661281342937,16891.0,2,topic2
2010-01-01,0.060236446629,9505.0,2,topic2
2010-02-01,0.0,0.0,0,topic2
2010-03-01,0.0696427045088,19984.0,2,topic2
2010-04-01,0.0,0.0,0,topic2
2010-05-01,0.104541125942,36677.0,3,topic2
2010-06-01,0.0647391412673,14840.0,2,topic2
2010-07-01,0.161164952773,44791.0,5,topic2
2010-08-01,0.121629332734,13442.0,4,topic2
2010-09-01,0.102698539576,21004.0,3,topic2
2010-10-01,0.0923689904913,20423.0,3,topic2
2010-11-01,0.215213224701,45067.0,7,topic2
2010-12-01,0.136015583859,14188.0,4,topic2
2011-01-01,0.163512679429,41255.0,5,topic2
2011-02-01,0.0927157281098,29400.0,3,topic2
2011-03-01,0.275925281526,71502.0,9,topic2
2011-04-01,0.0901523864328,29865.0,3,topic2
2011-05-01,0.0732106701534,19950.0,2,topic2
2011-06-01,0.123215480019,28622.0,4,topic2
2011-07-01,0.0,0.0,0,topic2
2011-08-01,0.253279394516,69057.0,8,topic2
2011-09-01,0.0626650458559,11938.0,2,topic2
2011-10-01,0.123946633317,30468.0,4,topic2
2011-11-01,0.0608610974111,19738.0,2,topic2
2011-12-01,0.0997430211511,29848.0,3,topic2
2012-01-01,0.124009929371,28661.0,4,topic2
2012-02-01,0.137321505097,21597.0,4,topic2
2012-03-01,0.155991628736,47125.0,5,topic2
2012-04-01,0.0914113614653,29538.0,3,topic2
2012-05-01,0.0292194847345,5452.0,1,topic2
2012-06-01,0.0955391539687,26595.0,3,topic2
2012-07-01,0.0294232349431,172734.0,1,topic2
2012-08-01,0.123150335763,38797.0,4,topic2
2012-09-01,0.0,0.0,0,topic2
2012-10-01,0.0592473612109,3830.0,2,topic2
2012-11-01,0.297068421081,110960.0,9,topic2
2012-12-01,0.0894015138452,21861.0,3,topic2
2013-01-01,0.155040502389,21369.0,5,topic2
2013-02-01,0.0954970010595,28242.0,3,topic2
2013-03-01,0.0915427421678,17000.0,3,topic2
2013-04-01,0.0608489842172,19648.0,2,topic2
2013-05-01,0.13602392653,25925.0,4,topic2
2013-06-01,0.090196438756,17430.0,3,topic2
2013-07-01,0.126774759883,28974.0,4,topic2
2013-08-01,0.031199850745,8320.0,1,topic2
2013-09-01,0.0328481396504,9911.0,1,topic2
2013-10-01,0.103607111502,6380.0,3,topic2
2013-11-01,0.13663407359,20832.23,4,topic2
2013-12-01,0.063613064054,19037.0,2,topic2
2014-01-01,0.185098774095,26285.0,6,topic2
2014-02-01,0.179298867065,43376.0,6,topic2
2014-03-01,0.232051845594,27549.0,6,topic2
2014-04-01,0.226017995564,46220.0,6,topic2
2014-05-01,0.121963153329,19654.0,3,topic2
2014-06-01,0.214146314948,39338.0,5,topic2
2014-07-01,0.284742767397,53591.0,8,topic2
2014-08-01,0.243016784659,68092.0,7,topic2
2014-09-01,0.278885900453,226320.0,7,topic2
2014-10-01,0.142326868688,246540.0,4,topic2
2014-11-01,0.256609801853,69771.17,7,topic2
2014-12-01,0.155163146536,58060.0,4,topic2
2015-01-01,0.0796477538715,18300.0,2,topic2
2015-02-01,0.185498510732,49289.0,5,topic2
2015-03-01,0.112434319558,9670.0,3,topic2
2015-04-01,0.0312759422004,800.0,1,topic2
2015-05-01,0.0348149001794,5000.0,1,topic2
2015-06-01,0.149274128705,47340.0,4,topic2
2015-07-01,0.0302190822244,10000.0,1,topic2
2015-08-01,0.0615048658179,4910.0,2,topic2
2015-09-01,0.0448328536921,4680.0,1,topic2
2015-10-01,0.0882659178751,29926.0,3,topic2
2015-11-01,0.034088072045,20000.0,1,topic2
2015-12-01,0.142308187655,106000.0,4,topic2
2016-01-01,0.0896657073842,7500.0,2,topic2
2016-02-01,0.0631556837027,11011.0,2,topic2
2016-03-01,0.122660387627,22675.0,3,topic2
2016-04-01,0.0612999897317,19977.0,2,topic2
2016-05-01,0.0326037063619,2000.0,1,topic2
2016-06-01,0.10017783907,59755.0,3,topic2
2016-07-01,0.0610937647548,14785.0,2,topic2
2016-08-01,0.0,0.0,0,topic2
2016-09-01,0.0448328536921,2000.0,1,topic2
2016-10-01,0.0307615190272,2075.0,1,topic2
2016-11-01,0.166344103249,233589.0,4,topic2
2016-12-01,0.179331414768,48950.0,4,topic2
2017-01-01,0.143051072577,99159.0,4,topic2
2017-02-01,0.130671086044,60559.0,4,topic2
2017-03-01,0.034515615762,10000.0,1,topic2
2017-04-01,0.0,0.0,0,topic2
2017-05-01,0.0448328536921,9758.0,1,topic2
2017-06-01,0.0658698400504,19937.0,2,topic2
2017-07-01,0.0632066817872,12915.0,2,topic2
2017-08-01,0.0625956213361,4643.59,2,topic2
2017-09-01,0.115581776717,25325.0,3,topic2
2017-10-01,0.0896657073842,11000.0,2,topic2
2017-11-01,0.184658002572,13696.62,6,topic2
2017-12-01,0.0,0.0,0,topic2
2018-01-01,0.0,0.0,0,topic2
2018-02-01,0.0,0.0,0,topic2
2018-03-01,0.0820335507431,12500.0,2,topic2
